700, 6.02684998e+03
701, 1.26596472e+04
702, 1.05878821e+04
703, 1.00473618e+04
704, 1.01540798e+04
705, 7.38041944e+03
706, 8.88781772e+03
707, 1.82523634e+04
708, 1.16715577e+04
709, 3.92934514e+04
710, 1.03537484e+04
711, 1.03537484e+04
712, 1.08833515e+04
713, 1.03537484e+04
714, 1.40040372e+05
715, 1.39201719e+05
716, 1.39105860e+05
717, 1.15755804e+05
718, 3.83217109e+04
719, 1.47924392e+04
720, 1.41120809e+05
721, 1.41140874e+05
722, 1.39160363e+05
723, 1.46752587e+05
724, 1.56717933e+05
725, 1.18251965e+05
726, 1.14807440e+05
727, 5.99649208e+04
728, 1.40040372e+05
729, 1.40040372e+05
730, 1.35589096e+05
731, 1.49712745e+04
732, 1.48134317e+04
733, 1.12295660e+04
734, 7.01132583e+03
735, 7.27449890e+03
736, 1.55187558e+04
737, 1.51039274e+04
738, 1.51463514e+04
739, 1.65950571e+04
740, 1.82521666e+04
741, 1.17247968e+04
742, 1.19794117e+04
743, 9.35177942e+03
744, 1.51564364e+04
745, 1.52324504e+04
746, 1.38371192e+04
747, 1.52324504e+04
748, 2.14985047e+04
749, 2.27073544e+04
750, 2.03046462e+04
751, 2.13126148e+04
752, 3.74414450e+04
753, 1.35490495e+04
754, 1.76355331e+04
755, 2.11680518e+04
756, 1.61989438e+04
757, 2.25772848e+04
758, 2.55098543e+04
759, 2.44852795e+04
760, 1.88357684e+04
761, 5.73068204e+04
762, 2.17679639e+04
763, 2.15186864e+04
764, 2.35366189e+04
765, 1.00396395e+04
766, 1.08243921e+04
767, 1.03463561e+04
768, 6.85712219e+03
769, 1.15006012e+05
770, 1.28586675e+04
771, 1.05107755e+04
772, 1.42492923e+04
773, 9.90987615e+03
774, 8.71095719e+03
775, 9.02911999e+03
776, 1.24767471e+04
777, 6.52509593e+03
778, 1.02593848e+04
779, 1.02471987e+04
780, 9.60034581e+03
781, 1.02776689e+04
782, 2.13192515e+04
783, 2.08668536e+04
784, 2.23097648e+04
785, 2.17120346e+04
786, 1.61236854e+04
787, 5.74801608e+04
788, 2.43837642e+04
789, 2.11517107e+04
790, 1.93057376e+04
791, 2.01951529e+04
792, 2.50354418e+04
793, 1.87906375e+04
794, 1.56105103e+04
795, 5.09244587e+04
796, 2.14202058e+04
797, 2.14202058e+04
798, 2.16856308e+04
799, 8.43834348e+03
800, 8.68327676e+03
801, 8.76735848e+03
802, 6.17117268e+03
803, 3.52405346e+04
804, 1.00248180e+04
805, 8.95989159e+03
806, 8.74344729e+03
807, 8.00571510e+03
808, 1.04746289e+04
809, 7.63105325e+03
810, 6.78525199e+03
811, 1.63094806e+05
812, 9.03471952e+03
813, 8.95951617e+03
814, 8.91063205e+03
815, 8.56338498e+03
816, 8.72940700e+03
817, 9.47955824e+03
818, 8.95029531e+03
819, 8.38046459e+03
820, 1.14644087e+04
821, 9.73604335e+03
822, 8.85358401e+03
823, 9.01303252e+03
824, 8.90559783e+03
825, 9.28387436e+03
826, 9.60289362e+03
827, 8.56831638e+03
828, 8.72892020e+03
829, 1.09049218e+04
830, 8.88361571e+03
831, 8.93038973e+03
832, 8.93038973e+03
833, 6.39260756e+03
834, 6.48514925e+03
835, 7.07590247e+03
836, 6.71121589e+03
837, 6.50605690e+03
838, 9.17433676e+03
839, 6.61815571e+03
840, 6.79729638e+03
841, 6.37384723e+03
842, 6.61063162e+03
843, 6.82655266e+03
844, 6.78326165e+03
845, 1.50941962e+04
846, 6.92957212e+03
847, 6.92957212e+03
848, 6.92957212e+03
849, 6.68418690e+03
850, 9.43308310e+03
851, 9.78295107e+03
852, 9.07332459e+03
853, 9.66674406e+03
854, 7.92992060e+03
855, 9.36191157e+03
856, 7.96875730e+03
857, 9.54642158e+03
858, 1.03243937e+04
859, 9.26233802e+03
860, 9.17804880e+03
861, 9.52575867e+03
862, 9.33570609e+03
863, 1.78035333e+04
864, 9.62614368e+03
865, 9.43308310e+03
866, 9.62614368e+03
867, 2.62727196e+04
868, 2.71187143e+04
869, 1.69893730e+04
870, 2.28454668e+04
871, 2.44174546e+04
872, 2.90966836e+04
873, 2.63371888e+04
874, 2.64829632e+04
875, 2.48673693e+04
876, 3.13189261e+04
877, 2.78383571e+04
878, 2.57031626e+04
879, 9.72078608e+03
880, 2.64797233e+04
881, 2.64797233e+04
882, 2.64494754e+04
883, 2.64797233e+04
884, 3.38714059e+04
885, 3.52957134e+04
886, 3.52957134e+04
887, 3.29202535e+04
888, 3.92347353e+04
889, 7.29386007e+03
890, 3.03752624e+04
891, 3.38714059e+04
892, 3.57933917e+04
893, 3.58635141e+04
894, 2.95790176e+04
895, 4.35892379e+04
896, 3.56119995e+04
897, 7.27297108e+03
898, 3.40426859e+04
899, 3.38714059e+04
900, 3.51391894e+04
901, 2.88478784e+04
902, 2.94002174e+04
903, 2.57005882e+04
904, 5.14897577e+04
905, 1.24556708e+04
906, 2.32681094e+04
907, 2.66712063e+04
908, 3.12262264e+04
909, 2.94270180e+04
910, 2.32646904e+04
911, 3.86789199e+04
912, 2.89929472e+04
913, 1.25073536e+04
914, 2.77638685e+04
915, 2.75365011e+04
916, 2.85596754e+04
917, 2.75080285e+04
918, 1.19003228e+05
919, 1.20689197e+05
920, 1.15947558e+05
921, 1.23049521e+05
922, 6.37265902e+04
923, 7.69062843e+03
924, 1.15338198e+05
925, 1.18449618e+05
926, 1.27205976e+05
927, 1.87911560e+05
928, 1.10102162e+05
929, 1.64891985e+05
930, 1.16864484e+05
931, 7.31030633e+04
932, 1.19003228e+05
933, 1.19124055e+05
934, 1.17826235e+05
935, 7.45968100e+03
936, 6.64924995e+03
937, 6.94693320e+03
938, 7.38022131e+03
939, 8.95941276e+04
940, 6.92477267e+03
941, 6.65394243e+03
942, 8.19362312e+03
943, 9.37747623e+03
944, 7.04207654e+03
945, 9.22254126e+03
946, 7.08189823e+03
947, 7.20172310e+03
948, 7.04270646e+03
949, 7.04270646e+03
950, 7.07133175e+03
951, 7.04270646e+03
952, 7.21843091e+04
953, 7.37598377e+04
954, 6.24049674e+04
955, 6.20755173e+04
956, 4.52855465e+04
957, 1.29644640e+04
958, 6.18481868e+04
959, 7.18750508e+04
960, 7.29829059e+04
961, 7.82874186e+04
962, 8.75303707e+04
963, 5.36782307e+04
964, 7.02195923e+04
965, 3.63594553e+05
966, 7.11232281e+04
967, 7.12315822e+04
968, 6.82583836e+04
969, 1.20392170e+04
970, 1.56589801e+04
971, 1.73201785e+04
972, 2.27613666e+04
973, 1.19986254e+05
974, 1.65683218e+04
975, 1.24593414e+04
976, 1.21271386e+04
977, 1.11966020e+04
978, 9.35843618e+03
979, 1.92155489e+04
980, 1.26575108e+04
981, 5.76561859e+03
982, 1.28019174e+04
983, 1.26756316e+04
984, 1.37889844e+04
985, 1.25064315e+04
986, 2.19041757e+04
987, 2.28971352e+04
988, 2.10477102e+04
989, 1.62518969e+04
990, 1.16833297e+04
991, 4.81735742e+04
992, 2.07351024e+04
993, 2.21921813e+04
994, 2.16430051e+04
995, 2.04816988e+04
996, 2.39122033e+04
997, 1.43014884e+04
998, 1.60482392e+04
999, 5.09042125e+04
1000, 2.17560911e+04
1001, 2.19111224e+04
1002, 2.12212353e+04
1003, 1.22052264e+04
1004, 1.31879714e+04
1005, 1.72598129e+04
1006, 3.71976445e+04
1007, 8.36848138e+03
1008, 1.31837698e+04
1009, 1.24812036e+04
1010, 1.29251343e+04
1011, 1.37227448e+04
1012, 1.17308603e+04
1013, 1.90721893e+04
1014, 1.70974912e+04
1015, 8.90553122e+03
1016, 1.29336534e+04
1017, 1.28574007e+04
1018, 1.24785383e+04
1019, 1.27760514e+04
1020, 1.55474193e+04
1021, 1.58951878e+04
1022, 1.68343172e+04
1023, 1.49388671e+04
1024, 4.09324893e+04
1025, 3.42250000e+05
1026, 1.34212799e+04
1027, 1.60554962e+04
1028, 1.50541473e+04
1029, 1.45318218e+04
1030, 2.01457614e+04
1031, 1.49613227e+04
1032, 1.33001222e+04
1033, 6.08651377e+03
1034, 1.56719775e+04
1035, 1.56249739e+04
1036, 1.57099414e+04
1037, 8.95109277e+04
1038, 9.32806843e+04
1039, 8.46887495e+04
1040, 8.25756125e+05
1041, 1.98349873e+04
1042, 7.62860308e+04
1043, 8.90402998e+04
1044, 8.06380918e+04
1045, 8.37704765e+04
1046, 1.03574717e+05
1047, 8.58233039e+04
1048, 7.88506134e+04
1049, 1.86638223e+04
1050, 8.85044513e+04
1051, 8.86543674e+04
1052, 9.06181142e+04
1053, 8.84522592e+04
1054, 5.28760516e+04
1055, 5.73105490e+04
1056, 6.10741783e+04
1057, 5.44254067e+04
1058, 3.52731796e+05
1059, 8.11485100e+03
1060, 5.07771081e+04
1061, 5.36461348e+04
1062, 4.91665149e+04
1063, 3.48013891e+04
1064, 5.70092124e+04
1065, 5.48901414e+04
1066, 4.22072541e+04
1067, 7.40509246e+03
1068, 5.36461348e+04
1069, 5.29390796e+04
1070, 5.73407349e+04
1071, 1.09155666e+04
1072, 1.11138981e+04
1073, 1.15749216e+04
1074, 2.14330110e+04
1075, 1.27197313e+04
1076, 1.13316163e+04
1077, 1.09178405e+04
1078, 1.19883950e+04
1079, 6.10044778e+03
1080, 1.15985294e+04
1081, 1.12937673e+04
1082, 1.14403803e+04
1083, 1.73218066e+04
1084, 1.09808686e+04
1085, 1.10549576e+04
1086, 1.21826982e+04
1087, 1.09880100e+04
1088, 1.82972298e+04
1089, 1.83701711e+04
1090, 2.01148636e+04
1091, 1.86809711e+04
1092, 1.88742767e+04
1093, 2.07769538e+04
1094, 1.79206701e+04
1095, 1.81340101e+04
1096, 1.83396511e+04
1097, 2.40002803e+04
1098, 2.33673473e+04
1099, 1.73726103e+04
1100, 1.80720185e+04
1101, 3.51193841e+04
1102, 1.79570214e+04
1103, 1.79570214e+04
1104, 1.80040014e+04
1105, 1.39882063e+04
1106, 1.39444681e+04
1107, 1.37246179e+04
1108, 1.35855724e+04
1109, 5.66744741e+04
1110, 1.42600929e+04
1111, 1.43202145e+04
1112, 1.41156284e+04
1113, 1.05539440e+04
1114, 1.11246610e+04
1115, 1.48340535e+04
1116, 1.39572338e+04
1117, 9.21008871e+03
1118, 1.40360250e+04
1119, 1.40360250e+04
1120, 1.40360250e+04
1121, 1.40360250e+04
1122, 1.19817142e+04
1123, 1.23005258e+04
1124, 1.13083854e+04
1125, 7.82032475e+03
1126, 1.27616559e+04
1127, 4.95074798e+04
1128, 1.15322784e+04
1129, 1.21510781e+04
1130, 1.22829108e+04
1131, 8.62106373e+03
1132, 1.15317334e+04
1133, 1.15493483e+04
1134, 1.28566180e+04
1135, 6.41293643e+03
1136, 1.18956532e+04
1137, 1.18956532e+04
1138, 1.19640993e+04
1139, 1.25807992e+04
1140, 1.42383374e+04
1141, 1.99080217e+04
1142, 1.25450337e+04
1143, 1.83994284e+04
1144, 1.38162307e+04
